gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
Akirin2,55.9942880325366,-0.0108342987428396,0.111562096008031,0.808633206261637,0.993518557544854
Whamm,12.6341593780835,-0.010862100818372,0.156012824167713,0.801615285941636,0.993518557544854
Fkbp3,142.867263956969,-0.0108736104957344,0.0839123017497098,0.762742047135788,0.993518557544854
Poll,12.9665663282652,-0.0108804043319259,0.155129130247791,0.802392851750008,0.993518557544854
Igsf8,29.896299174991,-0.0109287298198743,0.131942018573446,0.815897438761265,0.993518557544854
Asf1a,28.5675781427173,-0.0109315239055802,0.134926327611186,0.815569290884726,0.993518557544854
Ntpcr,13.2975266389898,-0.0109527433202026,0.153728945829627,0.8028125933625,0.993518557544854
Pura,11.2919888875812,-0.0109567124692252,0.161217665057723,0.792866255155426,0.993518557544854
4930579G24Rik,12.2816717763454,-0.0109752659505122,0.157070055743083,0.798281957284317,0.993518557544854
Ndufs4,52.3197720092803,-0.010983996245846,0.118501905725458,0.811178667266359,0.993518557544854
Dgcr14,13.6250826285639,-0.0109957242065438,0.152687204145663,0.803260119353838,0.993518557544854
Preb,13.2982058640503,-0.0110038924818104,0.15371381480744,0.801951631073055,0.993518557544854
Pi4kb,21.4312137815777,-0.0110084012917388,0.141009292644158,0.812359418100066,0.993518557544854
Acd,29.9004891275234,-0.0110126164877509,0.131705249670466,0.81453306731742,0.993518557544854
Fhod1,12.9660710870797,-0.0110193299020804,0.154762866637999,0.800437198477655,0.993518557544854
Trim44,37.411370157502,-0.0110551585557442,0.126752510871698,0.813321045128622,0.993518557544854
Dvl2,12.9532943190098,-0.0110554826423967,0.154627166893201,0.799978447707539,0.993518557544854
4833420G17Rik,28.2711185462174,-0.0110555123847654,0.135352556705927,0.813470913605479,0.993518557544854
Ak3,37.7298193384659,-0.0110582993019414,0.124700100148644,0.812724849897098,0.993518557544854
Trmt61a,11.976958957571,-0.0110620192047146,0.158393283216874,0.794983836609021,0.993518557544854
Rnf6,21.773490479348,-0.0110626962428442,0.140452096395246,0.811727816040889,0.993518557544854
Slc25a51,27.5918708416186,-0.0110721056098611,0.136401628129543,0.81297451113413,0.993518557544854
Zfp335,12.9638103439238,-0.0110917734010579,0.154434293899283,0.799586667541841,0.993518557544854
Lman2,54.9978963728909,-0.0111118568517873,0.111478293209667,0.803775431558726,0.993518557544854
Bphl,14.7679861431358,-0.0111205410238162,0.157355440130811,0.795364630868366,0.993518557544854
Crtc2,19.4531649120497,-0.011120943545304,0.145553401704593,0.807753863702268,0.993518557544854
Samd4b,13.2929478515933,-0.0111217164709299,0.15335477913817,0.800348410186019,0.993518557544854
Pdxdc1,20.7613121110652,-0.0111399842712788,0.142896867799785,0.809190210790628,0.993518557544854
Eral1,13.2915321003876,-0.0111429091335089,0.153343249155816,0.799999094940227,0.993518557544854
Egln2,28.9201848220429,-0.0111448423992638,0.133182745584702,0.812309358235355,0.993518557544854
Gtf2h1,29.9147718956188,-0.0111499948964602,0.131024480603956,0.812290108577333,0.993518557544854
Srd5a3,11.9689693141221,-0.0111596961380571,0.157292038668308,0.794765633206857,0.993518557544854
Acbd3,28.9137578890592,-0.0111803299070126,0.133094705543145,0.811738603671273,0.993518557544854
Dnajb1,35.737668198482,-0.0111836980790821,0.128359792177855,0.811513731490642,0.993518557544854
2900097C17Rik,12.9621533077584,-0.0111957960123317,0.154270579338822,0.797995711668516,0.993518557544854
Gm17066,11.6440364897348,-0.0112202455031461,0.158549673459487,0.791986380113156,0.993518557544854
Stam,12.6257383294357,-0.0112275979349052,0.154993344179816,0.796562041376916,0.993518557544854
Msl2,45.8584324524719,-0.0112704703381253,0.117444244629664,0.805729526729254,0.993518557544854
Fiz1,20.7652871914711,-0.0112871116947275,0.141805999111177,0.807381963066021,0.993518557544854
Nelfb,45.8554351831708,-0.0112967048305186,0.117399515690405,0.805260696582725,0.993518557544854
Nbeal2,12.3026283081035,-0.0113004219380559,0.155994881387685,0.794030884887158,0.993518557544854
Srp72,54.3458784467654,-0.0113026916526109,0.112464130590772,0.801382174296347,0.993518557544854
Cox19,27.2460240558081,-0.0113904440327882,0.13537632158546,0.808013648505371,0.993518557544854
Dhx29,12.6301842976776,-0.0113985974173059,0.154731021888289,0.793947640227432,0.993518557544854
Susd6,11.9703424949929,-0.0114363230808519,0.156944733584372,0.790417069106672,0.993518557544854
Tmem134,40.5482406426417,-0.0114460541212624,0.127289225767815,0.807043226440776,0.993518557544854
Hgh1,18.4633917744658,-0.0114517563894288,0.147448067335907,0.80075346071758,0.993518557544854
Dcun1d1,12.2987105287821,-0.0114534113949347,0.155600778203518,0.791899502426054,0.993518557544854
Rasgrp2,228.387103373935,-0.0114926415916448,0.0849724278599303,0.752293074527281,0.993518557544854
Zzz3,12.2993897538427,-0.0114963034059922,0.155618116412135,0.791138007269741,0.993518557544854
Gripap1,19.119043624618,-0.0115050600344906,0.145243373982105,0.801624290600553,0.993518557544854
Phc2,44.1965030375837,-0.011505140594758,0.119530038560681,0.803080484148045,0.993518557544854
Mtmr4,19.1153671302564,-0.0115092662830373,0.145197550608862,0.801588434402655,0.993518557544854
Mark3,36.7162581667125,-0.011523601201917,0.124865963195659,0.805141239285951,0.993518557544854
Pdia3,244.253189826906,-0.0115241957937063,0.0812413471027214,0.741140845023716,0.993518557544854
Bloc1s1,76.5878718564346,-0.0115320931977327,0.11072666030748,0.795824711338795,0.993518557544854
Dusp12,12.2943730263454,-0.0115378930322372,0.155406884316962,0.790695743931668,0.993518557544854
Zbed6,11.3110896685491,-0.011546924892595,0.159063596088179,0.785523958781886,0.993518557544854
Psap,271.84112585899,-0.0115698877311363,0.0818177224618994,0.741846497965838,0.993518557544854
Tmc6,99.9778469339872,-0.0115852645741241,0.111156570738009,0.795328499451528,0.993518557544854
Smad3,41.5068680477207,-0.0116205261235208,0.124857441596099,0.803551732461362,0.993518557544854
Tsg101,28.2465939859027,-0.0116279701720763,0.132860677112579,0.80448254706926,0.993518557544854
Slc4a1ap,19.7792478493335,-0.0116322357940527,0.14329472593382,0.800858911179474,0.993518557544854
Polr2g,75.1196927391818,-0.0116330100105866,0.102117608261355,0.783649346081039,0.993518557544854
Foxk1,11.6367017179969,-0.0116463983999582,0.157436399903473,0.78609630642525,0.993518557544854
Wdr83os,42.8506615984391,-0.0116512734073037,0.122711585808619,0.802243950520001,0.993518557544854
Rars2,19.7711583344651,-0.0116581745043649,0.143347153888778,0.800400547018657,0.993518557544854
Zscan26,11.9622382493748,-0.0116634474814038,0.156184326909406,0.787511265248868,0.993518557544854
Ndufb3,110.132254595156,-0.0116638366107715,0.0966546420772417,0.774306384506441,0.993518557544854
Polr3a,10.9724894651404,-0.0116649313773895,0.159458491147914,0.782879342481917,0.993518557544854
Cfap97,11.9635784825105,-0.0116744634336574,0.156201910529022,0.787297829030716,0.993518557544854
Pim2,9.31488488142301,-0.0116802441116136,0.16582249436458,0.77280600935812,0.993518557544854
2410002F23Rik,27.7978874533056,-0.0116911373770339,0.143312241283065,0.799882235099718,0.993518557544854
Coa5,35.0605498446365,-0.0116961100840382,0.127057476518545,0.80291728276019,0.993518557544854
Cnot6,49.9886363064418,-0.011700854070445,0.118997126105197,0.79951745770955,0.993518557544854
Gtf3c3,11.6284464362388,-0.0117103118253946,0.157400550868048,0.785037624159918,0.993518557544854
Trp53rka,11.3031329728353,-0.0117177455831276,0.158237212775211,0.783726284482723,0.993518557544854
Slfn2,23.9682661801699,-0.0117583758225753,0.15548798124645,0.786803115916565,0.993518557544854
Smad5,19.1080632467699,-0.0117598818497631,0.144844424419308,0.797716843825798,0.993518557544854
Nol9,24.288343969496,-0.0117653481228097,0.141587353267914,0.799674819751548,0.993518557544854
Plcg2,96.3909476625708,-0.011778936656754,0.105880277978514,0.78610703307252,0.993518557544854
Rif1,19.1017062861369,-0.0117827508262576,0.14462388503322,0.797499074375111,0.993518557544854
Exoc5,25.9138266705496,-0.0117988471621982,0.136974486078673,0.801007548780753,0.993518557544854
Lysmd3,10.6323554221212,-0.0118014572255657,0.160569135643813,0.778822036889231,0.993518557544854
Pcdhgc3,18.9431099525229,-0.0118128487908526,0.152537705616624,0.789544061654646,0.993518557544854
Ripk3,31.4151979564116,-0.0118500178932876,0.13382355202161,0.800799856778825,0.993518557544854
E430025E21Rik,26.2417268651691,-0.0118526957083339,0.136241705981425,0.800326721182617,0.993518557544854
Scamp4,25.6050120885788,-0.0118828844553112,0.137731209052342,0.799417299089119,0.993518557544854
Trappc6a,30.7552624186716,-0.0118863054652143,0.134994820406147,0.800043108786626,0.993518557544854
Derl1,39.5605721039239,-0.0118871895908884,0.126305980718602,0.799623725577557,0.993518557544854
Ube3b,26.9137564596829,-0.0118875656852821,0.134349950919804,0.800125086588056,0.993518557544854
Dctn1,34.7151004880756,-0.0118919500857784,0.127465804161136,0.799818184105937,0.993518557544854
Chuk,19.109810531755,-0.011898630673025,0.144253003540866,0.795858177831448,0.993518557544854
Pptc7,10.6438801463915,-0.0119083862060055,0.160251038842288,0.777423519908249,0.993518557544854
Smad4,34.7222121918391,-0.0119241584212227,0.127486892044753,0.799299179056803,0.993518557544854
Fam73a,11.2956324342077,-0.0119301111403193,0.157807137483158,0.78065384469185,0.993518557544854
Thop1,18.1259234669682,-0.011944434927787,0.146735567141536,0.793197549504314,0.993518557544854
BC029722,25.5737382465314,-0.0119496301741153,0.138006142232003,0.798244905174809,0.993518557544854
Zbtb1,17.7922644729869,-0.0119607404153814,0.14731471959947,0.792429979016946,0.993518557544854
Psme4,25.9205298957117,-0.0119657661156359,0.136578980560896,0.798412004756926,0.993518557544854
Pmpcb,41.8545229058366,-0.0119835265965688,0.121655489930477,0.796297491849485,0.993518557544854
Itgav,9.29515398063135,-0.0119921952979284,0.165756416061197,0.767251251378119,0.993518557544854
Smpd2,9.63903654984657,-0.0119999648661691,0.163915559963403,0.770068072424434,0.993518557544854
Cbr1,11.8006614366931,-0.01201815726018,0.164086420877377,0.769468584168122,0.993518557544854
Fam120b,10.3074651680688,-0.0120285769464598,0.160921071988822,0.774284619711619,0.993518557544854
Nol11,26.5903478523064,-0.0120312102300429,0.135140281193041,0.797674444310429,0.993518557544854
Slc7a7,29.402725905699,-0.0120363544796341,0.149536697198956,0.789074218063876,0.993518557544854
Ccdc28b,23.9121373167565,-0.0120509962010308,0.140375494323342,0.795638680801202,0.993518557544854
Dusp22,10.6363613907785,-0.0120517353233799,0.159792120115126,0.775608404678701,0.993518557544854
Dhcr7,18.112213517612,-0.012055373034495,0.146158438349416,0.79184815354202,0.993518557544854
Nkap,10.9636634241269,-0.0120554450562482,0.158674242987189,0.777217897878653,0.993518557544854
Stx18,10.964399950272,-0.0120588309080766,0.158461479037271,0.77747276898284,0.993518557544854
Naa15,41.5473410066817,-0.0120621636025734,0.123037348611658,0.795640903191496,0.993518557544854
Fam122a,10.3068188907433,-0.0120661904142074,0.161118501756084,0.773316406922215,0.993518557544854
Ankrd46,17.4378329311225,-0.0120839147015801,0.147801271612233,0.789958190391292,0.993518557544854
Trim35,47.6943838698185,-0.0120889903418165,0.119244884146437,0.793230120375733,0.993518557544854
Nbr1,25.931979101912,-0.0121037006878489,0.136078117716784,0.796306979734599,0.993518557544854
Tbpl1,18.1083712563606,-0.0121348470085516,0.145857467638762,0.790785041410041,0.993518557544854
Ddx52,25.9140380564404,-0.0121504386028987,0.136033470516257,0.79556283668693,0.993518557544854
Tefm,10.6374476676885,-0.0121750530100535,0.159468725203091,0.77394778526605,0.993518557544854
Galk2,18.1084467744306,-0.0121788965083684,0.145596687026054,0.790269145540971,0.993518557544854
Cox15,10.6342091134277,-0.012198565187749,0.159634058485773,0.773286742448693,0.993518557544854
Zkscan6,10.3046336656574,-0.0122085400654886,0.160528363389732,0.771735456800376,0.993518557544854
Ap5s1,9.63734862542977,-0.0122177461254393,0.16309101913719,0.767509762221854,0.993518557544854
Emp1,147.899670590215,-0.0122244177843829,0.140683926091115,0.792675948347106,0.993518557544854
Hyls1,17.1067991618116,-0.0122467103359801,0.14841761254929,0.786689580155902,0.993518557544854
Uba6,10.632868880292,-0.0122501504526152,0.159438500962974,0.772686953212015,0.993518557544854
Paip1,17.7810874399977,-0.0122501608051618,0.146481301562545,0.788378717821179,0.993518557544854
Ercc2,17.4535314504236,-0.0122569717211082,0.147221580009005,0.7876257283242,0.993518557544854
Thap3,17.4535314504236,-0.0122569717211082,0.147221580009005,0.7876257283242,0.993518557544854
Dot1l,17.7865112193444,-0.0122665404177976,0.146384698718723,0.788190940997161,0.993518557544854
Dcaf4,10.6358661495931,-0.0122725784366295,0.159256781766682,0.772573664147362,0.993518557544854
Mavs,20.2942347887435,-0.0122812397137983,0.1483843795275,0.786150787017543,0.993518557544854
Dpp8,55.4732821566611,-0.0122850452127584,0.113616680277269,0.785700717724687,0.993518557544854
Dync1i2,62.6506816416316,-0.0122926651822126,0.109432260585802,0.78134724540529,0.993518557544854
Dcaf17,9.96710805707516,-0.0122985706220691,0.162107929777567,0.767659616785417,0.993518557544854
Agap2,16.4573501874862,-0.0123026520393543,0.149563961592011,0.784621334800078,0.993518557544854
Raf1,40.8675757249447,-0.0123045596846714,0.122214733795253,0.791299800997649,0.993518557544854
Pik3r5,7.98854572937638,-0.012312479670793,0.170877244022664,0.753186710993142,0.993518557544854
Zfp81,16.1203644499081,-0.0123266625319341,0.150359170877992,0.783382345738993,0.993518557544854
Tbc1d13,16.786321928266,-0.0123331246341306,0.148636990223877,0.785048561138395,0.993518557544854
Elac2,17.7835139500433,-0.0123467981210282,0.14622630254926,0.78700648134381,0.993518557544854
Wdr13,9.64538083921355,-0.0123504326949542,0.162927170451421,0.765422424899419,0.993518557544854
Pole4,40.5407435902498,-0.0123563862312908,0.122047532054799,0.790370337012163,0.993518557544854
Pex2,17.1089514391625,-0.0123567235673524,0.147805272845824,0.785452411977791,0.993518557544854
Soat1,15.4604323984037,-0.0123638295870063,0.152097360193365,0.780792766558104,0.993518557544854
Mphosph8,24.255485560687,-0.0123901313763509,0.138523140514359,0.790939033626707,0.993518557544854
Dzip3,9.6269263355711,-0.0124189212324513,0.162750841562071,0.764497787019377,0.993518557544854
Pdcd11,16.4614975696838,-0.0124229415353016,0.149877804886255,0.782298081821692,0.993518557544854
Serinc3,927.040491619358,-0.0124318848379479,0.0646022133846634,0.647387336876844,0.993518557544854
Ctnnd1,15.9304109143528,-0.0124335848518368,0.171283797422662,0.750306423241087,0.993518557544854
Cox10,10.3000548782609,-0.0124385149685924,0.160072337262884,0.768432460769818,0.993518557544854
Pip4k2b,28.0790696803719,-0.0124386167895142,0.13947342089343,0.789773122235202,0.993518557544854
Phf1,8.98109306828704,-0.0124423529261173,0.165340034395738,0.759826131912122,0.993518557544854
Cwc22,17.4474613937514,-0.0124507083324196,0.146905442826994,0.784720879848047,0.993518557544854
Aip,51.1693167468465,-0.0124531817036979,0.120235128850228,0.787811417845438,0.993518557544854
Mllt3,8.63609333391047,-0.0124592266086894,0.166805694098587,0.757097219709836,0.993518557544854
Plaa,17.4454419355552,-0.0124783128713242,0.146620232980445,0.784516688065799,0.993518557544854
Rdh11,24.2612535450792,-0.0125365452324753,0.138013911095307,0.78876379327185,0.993518557544854
Mrs2,17.1126279335241,-0.0125398288068624,0.147230887319659,0.782968433173928,0.993518557544854
Ppp5c,68.4956946102869,-0.0125481605189046,0.108779278039523,0.77618332850991,0.993518557544854
Apool,31.7224487997029,-0.0125523120734921,0.130859938756701,0.789574596108069,0.993518557544854
Med31,9.63076859682244,-0.0125667612043352,0.162369612750936,0.762513665367654,0.993518557544854
Cd55,19.4726812947388,-0.012568346901632,0.155990859220273,0.772285356289695,0.993518557544854
Rhbdd1,9.63203331188813,-0.0125711930835844,0.162512541792028,0.762202015613734,0.993518557544854
Gmpr2,31.4029493772622,-0.0125907761425595,0.130628069473308,0.788943613580828,0.993518557544854
Tmem19,9.96926033442601,-0.0126003549664509,0.161021558959197,0.764109349128431,0.993518557544854
Rcor1,24.2610122601195,-0.0126203410215298,0.137789540187384,0.787492327525554,0.993518557544854
Fastk,24.2705504739287,-0.0126234409584873,0.138031236250238,0.787359309851487,0.993518557544854
Mis12,23.9148689477483,-0.0126651242020864,0.138734378574212,0.786427269674442,0.993518557544854
Rmnd5a,31.3975732764002,-0.0127115204067135,0.130788548500276,0.787011106132296,0.993518557544854
Usp16,23.9349804875562,-0.0127153311612379,0.138366312048302,0.7857605448559,0.993518557544854
Mllt10,24.2637109433762,-0.012715635293012,0.137755441011273,0.785971996811464,0.993518557544854
Trabd,33.5906483839661,-0.0127350908669726,0.134245053132976,0.786487909895001,0.993518557544854
Pigk,9.29763779176162,-0.0127400818765441,0.163408072521542,0.757747138744592,0.993518557544854
Tpd52,43.6800536552389,-0.0127440641080098,0.124991221654534,0.7853000679813,0.993518557544854
Vps45,9.30087634602243,-0.0127473722417714,0.163157339114823,0.75803646568828,0.993518557544854
Mtg1,9.31175479296729,-0.0127528546641089,0.163432462437586,0.7574812226621,0.993518557544854
A630001G21Rik,28.4207361362498,-0.0127608197205493,0.136566783348614,0.785605809649692,0.993518557544854
Prcp,23.9292399051797,-0.0127796349186471,0.138372460221654,0.7847249176554,0.993518557544854
Zmpste24,31.3960099752902,-0.0127944898365365,0.130715511276649,0.785674497163803,0.993518557544854
Pias1,23.586467966224,-0.0128035991451064,0.138716198634071,0.784208060922379,0.993518557544854
Fcrl1,39.4561167663443,-0.0128181406319862,0.161861590997498,0.758942074092925,0.993518557544854
Spopl,9.30455284038405,-0.0128269212011621,0.162974373563032,0.756942499607542,0.993518557544854
Ercc1,9.30297132228865,-0.0128542130145696,0.162965415728937,0.756478178926533,0.993518557544854
Tgs1,16.125007073291,-0.0128693315503757,0.149284299070573,0.775550226478811,0.993518557544854
Dennd6a,15.7818280824859,-0.0128938953241535,0.149922028125616,0.774463479245264,0.993518557544854
Idh2,88.2379747269257,-0.012896550613292,0.100625389278182,0.758347177520408,0.993518557544854
Hdhd2,15.7877045326831,-0.0129055344951297,0.150276581460559,0.773880960384843,0.993518557544854
Ldah,23.2564428962694,-0.0129387015207819,0.139341973925043,0.781779505712337,0.993518557544854
Taf13,14.7931803059112,-0.0129600975751713,0.152608192331411,0.770213482476239,0.993518557544854
Zfp219,13.793999714189,-0.0129616583392466,0.155371546990258,0.766500336130206,0.993518557544854
Ppp2r2d,30.3938914748353,-0.012966759289396,0.131792569939676,0.782942845731449,0.993518557544854
Parn,16.119749060834,-0.0129750147696694,0.148992245806612,0.774118281443241,0.993518557544854
Akap10,15.4616398123848,-0.0129937960122585,0.150684699354617,0.771963638196184,0.993518557544854
Neurl4,15.1300002765996,-0.0130141441547339,0.151537529920426,0.770629393332189,0.993518557544854
Haus7,15.7819938493756,-0.013037265837222,0.149485032104985,0.772576525174742,0.993518557544854
Nvl,22.9404445787007,-0.0130645572569989,0.139979510153542,0.779470223181115,0.993518557544854
Zyx,13.6258246559146,-0.0130734282656597,0.162457029628621,0.7534948336009,0.993518557544854
Med27,22.2617103322728,-0.0130799841982566,0.141402793563053,0.778484297153328,0.993518557544854
Parvg,118.210629974553,-0.0131067767882899,0.112811541024937,0.771059049210537,0.993518557544854
Yaf2,21.9281121256117,-0.0131189377616195,0.141548776125618,0.777775329399416,0.993518557544854
Rassf3,45.0281613832587,-0.0131289676752282,0.11899883941928,0.775920247832458,0.993518557544854
Colq,18.8106193716706,-0.0131520798695033,0.182385139300377,0.721432434066678,0.993518557544854
Ash2l,30.4078427091512,-0.0131841088940504,0.130868763533566,0.779439498580919,0.993518557544854
Coasy,15.4541210567718,-0.0131917936263094,0.150058572889491,0.769410480241436,0.993518557544854
Diablo,21.9339556280739,-0.0131966782914213,0.141251657448989,0.776694614261871,0.993518557544854
Trim56,14.463725995212,-0.0131971428960439,0.153038865451804,0.765720461204974,0.993518557544854
Ripk1,15.1213070547407,-0.0132080654949239,0.150883557514834,0.768199890958567,0.993518557544854
Cryzl1,14.7920940290012,-0.0132245671692551,0.151835180046019,0.766786729079507,0.993518557544854
Trnt1,28.7628638573638,-0.0132375672509191,0.134586441663825,0.778398818409328,0.993518557544854
Qser1,14.4492201591423,-0.0132441294456841,0.153174002765624,0.76476336105558,0.993518557544854
H2-Q9,7.811213096309,-0.0132451069141949,0.178980184877428,0.723862296879167,0.993518557544854
Birc6,36.0774944259128,-0.013254010109063,0.134722324597862,0.778114718833635,0.993518557544854
Ikbkb,33.2627365072631,-0.0132862180708802,0.133136211483613,0.77778827233009,0.993518557544854
Acly,79.4536627170144,-0.0133310073585609,0.101710287763902,0.752321495032197,0.993518557544854
Lmbrd1,13.1210369383889,-0.0133345004105042,0.156385637879682,0.758749075456069,0.993518557544854
Rogdi,12.1421422477499,-0.013358598416686,0.160251573394198,0.752244703961583,0.993518557544854
Itga4,62.8669187353726,-0.0133728829160413,0.125525380036196,0.775333922285962,0.993518557544854
Ccdc53,21.930013495403,-0.0133874170720697,0.14140893437715,0.773547910101055,0.993518557544854
Cirbp,45.6479056743032,-0.0134151434512024,0.133548477894928,0.775698311763037,0.993518557544854
Btbd1,21.9258843301909,-0.0134200806917805,0.140829614841234,0.773345604750236,0.993518557544854
Crlf3,83.6077778407405,-0.0134212714682208,0.101672030181822,0.75063237397849,0.993518557544854
Copa,78.0752655319857,-0.0134601434820793,0.101763659782131,0.750089089519608,0.993518557544854
Fam134c,42.3812130076727,-0.0134799522350616,0.122040478021015,0.772054560482919,0.993518557544854
Rsrc1,21.9294097884125,-0.0134847358025707,0.140828671471309,0.772312255611305,0.993518557544854
Hjurp,14.1122344215641,-0.0134959237902684,0.153436948674754,0.760235415782441,0.993518557544854
Rp2h,19.6158482335967,-0.0135188811211792,0.146057411875534,0.768076292948082,0.993518557544854
Elavl1,21.9338228089193,-0.0135223529394115,0.140532541272055,0.771867560968127,0.993518557544854
Mtmr6,20.2777850125475,-0.0135348641807706,0.144343027155177,0.769224659640898,0.993518557544854
Tln1,85.7749070910667,-0.0136000439545894,0.105270622847958,0.753200690825715,0.993518557544854
Snx10,12.9828314854275,-0.0136188444016572,0.163818124161026,0.741648795907727,0.993518557544854
Prosc,14.1189984340465,-0.0136227519311546,0.153101649180551,0.758584713357182,0.993518557544854
Zscan21,14.4523831953331,-0.0136234975834342,0.152018047911071,0.759979717562717,0.993518557544854
Anxa1,198.088125192421,-0.013704571025162,0.101572270507594,0.745366586169781,0.993518557544854
Mtfr1l,27.7547061884881,-0.0137156007852916,0.13524036720031,0.770675444211987,0.993518557544854
1110008P14Rik,19.609249988004,-0.0137241991510664,0.145414423408826,0.765319776105767,0.993518557544854
Trmt10c,26.4401629447404,-0.0137313774181738,0.137938650456718,0.769677924877966,0.993518557544854
Mbip,13.7843616289603,-0.0137447420817436,0.153851386376513,0.755549811842302,0.993518557544854
2310067B10Rik,14.1188326671568,-0.0137504170353306,0.152765414830609,0.756924492432164,0.993518557544854
Fam53a,20.6147281797908,-0.0138153408513404,0.143144020011883,0.765603812887054,0.993518557544854
Shkbp1,26.7619900340215,-0.0138182238651965,0.13637559778102,0.768786723018658,0.993518557544854
Ccdc174,19.9409777131251,-0.0138442634739017,0.144275467372771,0.764311728449948,0.993518557544854
Rala,26.410603439943,-0.0138769828917602,0.137419108879247,0.767545572910539,0.993518557544854
Surf4,69.286497298501,-0.0138936248567092,0.105172506941914,0.747909724798357,0.993518557544854
Ptp4a3,253.769708106455,-0.013904452963729,0.105808735176556,0.748683094956122,0.993518557544854
Sec22b,33.8796139767404,-0.0139552286917466,0.129215427790557,0.76696790530472,0.993518557544854
Socs4,18.2878043668998,-0.0139592612669659,0.148149974288511,0.758965435798513,0.993518557544854
Galns,12.7907705834746,-0.0139621808514583,0.15622358821919,0.748479713775735,0.993518557544854
Dazap2,211.380894568626,-0.0139735770672279,0.0787362625898646,0.677717569266122,0.993518557544854
Sbf1,26.1044398627442,-0.0139833990819631,0.137799850456149,0.765728915800008,0.993518557544854
Ccnt1,18.292084568252,-0.0139961658710239,0.148277457289115,0.758236772662169,0.993518557544854
Thrap3,60.1240213526946,-0.0140001427817439,0.114207000918086,0.757504824037543,0.993518557544854
Nat2,13.4583871574816,-0.014011166924105,0.154016530101043,0.750918372056934,0.993518557544854
Ampd2,18.6257435622333,-0.0140195111148612,0.147572368895758,0.758580872988702,0.993518557544854
Brd8,32.5507007647438,-0.0140391212080181,0.132382521717712,0.76585788388632,0.993518557544854
Pigt,61.1291731578837,-0.0140505088939691,0.11024297122319,0.752222814770592,0.993518557544854
Gpn1,20.2729223698564,-0.0140516429823469,0.143452533337792,0.761612813725191,0.993518557544854
Srsf6,117.220083291691,-0.0140681362444897,0.0963132838943647,0.728423613066016,0.993518557544854
Slc35b3,13.4582213905919,-0.0140748260743732,0.153860056344985,0.750090128906327,0.993518557544854
Itpk1,13.1275353125621,-0.0140758363170156,0.155274539940565,0.748024729832315,0.993518557544854
Dpf2,32.8801039107225,-0.0140779423661241,0.130727844907101,0.765198953210849,0.993518557544854
Ccdc134,12.7946883627959,-0.0140794098125397,0.155860879966243,0.747083266705225,0.993518557544854
Dpy19l4,12.1171467995994,-0.014083970407064,0.158160633492527,0.743376685070892,0.993518557544854
Srek1ip1,19.5996098432915,-0.0141039304041649,0.144764819812787,0.759770594661542,0.993518557544854
Timm21,27.0873937462447,-0.0141146204529239,0.134846054715118,0.764426617549985,0.993518557544854
Tgtp2,11.9730943579401,-0.0141368651502512,0.166178602313655,0.728399492003784,0.993518557544854
Slc35e1,13.1254073885608,-0.0141546343853836,0.154621884021175,0.747683734055809,0.993518557544854
Ccdc117,18.6156016414336,-0.0141649155510823,0.146738223066002,0.757055816154688,0.993518557544854
Ccnd2,12.9882480111683,-0.0141700056052302,0.187480814945467,0.696661035930827,0.993518557544854
Psen2,16.2914814913689,-0.0141736969854669,0.152849467402287,0.74986191547984,0.993518557544854
Ttc7b,13.1216735931146,-0.0141944703336754,0.154793942653319,0.746774780613968,0.993518557544854
Srgap2,12.7917240412299,-0.0142102627747401,0.156015323489111,0.744675930629442,0.993518557544854
Ralgapa1,12.7952920697865,-0.0142153534187834,0.155738150251073,0.745015987107333,0.993518557544854
Sbk1,45.3507263364095,-0.0142193354888758,0.139115340077861,0.761472400929945,0.993518557544854
Rnf19b,16.6321437233086,-0.0142262259908531,0.151899190300783,0.750262612754254,0.993518557544854
Irak4,12.1328271019151,-0.0142539594179633,0.157546944905186,0.741530393226544,0.993518557544854
Smg8,12.7948541296856,-0.0142817919752038,0.155358192291063,0.744493358154893,0.993518557544854
Cnot4,12.4692420802378,-0.0142959359454985,0.156542941641153,0.742434084511364,0.993518557544854
Ylpm1,19.2831735856221,-0.0143107695445115,0.145034267937889,0.756246731598162,0.993518557544854
Fam58b,19.6088758838896,-0.0143117088871569,0.144115930621446,0.756973191607433,0.993518557544854
Polr3k,25.7648639077144,-0.0143160140105355,0.137321235358256,0.760633228268649,0.993518557544854
Opa1,19.6021118714072,-0.0143362383253728,0.144033770467501,0.756646528573125,0.993518557544854
Emc2,39.3711357914829,-0.014356077937209,0.124289839989905,0.759068111457943,0.993518557544854
Bcap31,138.736758733285,-0.0143712900317832,0.0895420013610472,0.705733574758027,0.993518557544854
Dnaja1,25.7609313976433,-0.014383274282491,0.136972107976032,0.759682639825352,0.993518557544854
Fuca1,26.0788736553382,-0.0143902308754861,0.136164673717828,0.759798007497577,0.993518557544854
Igf2bp3,7.68562656166788,-0.0144019701404573,0.21098914041381,0.68186948338991,0.993518557544854
Dhx32,12.1259875713626,-0.0144359352773549,0.157198950582196,0.739064081912153,0.993518557544854
Phkg2,31.9068804207541,-0.0144860572579238,0.130885106983895,0.75875654419162,0.993518557544854
Pot1a,12.4560455890524,-0.0144884018506936,0.156059389895606,0.740005908965066,0.993518557544854
Mast3,20.4572064410032,-0.0145121750379406,0.149046092371618,0.749089823740646,0.993518557544854
